Record,Claim Type,Claim Name,Points,Bettor,Bettor_Name,Created Time,Team,Team_Name,Week,Week Name,Team 1 Score,Team 2 Score,Team 3 Score,Weight Points,Current Week Weight,Current Week Run,Current Week Sport,Current Week Exercise,Current Week Food,Current Week Booze,Current Week Walking,Current Week Score,W1 Score,W2 Score,W3 Score,W4 Score,W5 Score,W6 Score,W7 Score,W8 Score,W9 Score,W10 Score,W11 Score,W12 Score,W13 Score,W14 Score,W15 Score,Current Week,Created,Icon
12874,Sport,Sport,3,Sooper,Sooper,9/1/2022,Team 2,Team 2,Week 8,Week 8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 1, 2022",2️⃣
12875,Sport,Sport,3,Bill,Bill,9/1/2022,Team 3,Team 3,Week 8,Week 8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 1, 2022",3️⃣
12876,Walking,Walking,1,Bill,Bill,9/1/2022,Team 3,Team 3,Week 8,Week 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 1, 2022",3️⃣
12877,Run,Run,6,Bobby,Bobby,9/1/2022,Team 1,Team 1,Week 8,Week 8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Week 9,"September 1, 2022",1️⃣
12878,Booze,Booze,2,Ginn,Ginn,9/2/2022,Team 2,Team 2,Week 8,Week 8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 2, 2022",2️⃣
12879,Sport,Sport,3,Oki,Oki,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12880,Walking,Walking,1,Weech,Weech,9/2/2022,Team 1,Team 1,Week 8,Week 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 2, 2022",1️⃣
12881,Sport,Sport,3,Brent,Brent,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12882,Walking,Walking,1,Brent,Brent,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12883,Sport,Sport,3,CSlats,CSlats,9/2/2022,Team 1,Team 1,Week 8,Week 8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 2, 2022",1️⃣
12884,Exercise,Exercise,6,Oki,Oki,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12885,Exercise,Exercise,10,Brent,Brent,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12886,Run,Run,9,Ty,Ty,9/2/2022,Team 2,Team 2,Week 8,Week 8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,Week 9,"September 2, 2022",2️⃣
12887,Sport,Sport,3,Brent,Brent,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12888,Walking,Walking,1,Brent,Brent,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12889,Booze,Booze,2,Oki,Oki,9/2/2022,Team 3,Team 3,Week 8,Week 8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 2, 2022",3️⃣
12890,Walking,Walking,1,Sooper,Sooper,9/3/2022,Team 2,Team 2,Week 8,Week 8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 3, 2022",2️⃣
12891,Booze,Booze,2,Sooper,Sooper,9/3/2022,Team 2,Team 2,Week 8,Week 8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 3, 2022",2️⃣
12892,Booze,Booze,2,Bill,Bill,9/3/2022,Team 3,Team 3,Week 8,Week 8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 3, 2022",3️⃣
12893,Exercise,Exercise,8,Ginn,Ginn,9/3/2022,Team 2,Team 2,Week 8,Week 8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Week 9,"September 3, 2022",2️⃣
12894,Exercise,Exercise,8,CSlats,CSlats,9/3/2022,Team 1,Team 1,Week 8,Week 8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,Week 9,"September 3, 2022",1️⃣
12895,Food,Food,2,Bobby,Bobby,9/4/2022,Team 1,Team 1,Week 8,Week 8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12896,Run,Run,10,Bill,Bill,9/4/2022,Team 3,Team 3,Week 8,Week 8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Week 9,"September 4, 2022",3️⃣
12897,Run,Run,16,Bobby,Bobby,9/4/2022,Team 1,Team 1,Week 8,Week 8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12898,Run,Run,10,Ty,Ty,9/4/2022,Team 2,Team 2,Week 8,Week 8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Week 9,"September 4, 2022",2️⃣
12899,Food,Food,4,Bobby,Bobby,9/4/2022,Team 1,Team 1,Week 8,Week 8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12900,Walking,Walking,1,Bobby,Bobby,9/4/2022,Team 1,Team 1,Week 8,Week 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12901,Booze,Booze,2,Ginn,Ginn,9/4/2022,Team 2,Team 2,Week 8,Week 8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 4, 2022",2️⃣
12902,Exercise,Exercise,1,Bobby,Bobby,9/4/2022,Team 1,Team 1,Week 8,Week 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12903,Booze,Booze,2,CSlats,CSlats,9/4/2022,Team 1,Team 1,Week 8,Week 8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12904,Food,Food,4,CSlats,CSlats,9/4/2022,Team 1,Team 1,Week 8,Week 8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Week 9,"September 4, 2022",1️⃣
12905,Booze,Booze,2,Oki,Oki,9/4/2022,Team 3,Team 3,Week 8,Week 8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 4, 2022",3️⃣
12906,Walking,Walking,2,Ty,Ty,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12907,Food,Food,4,Ty,Ty,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12908,Weight,Weight,6,Bobby,Bobby,9/5/2022,Team 1,Team 1,Week 8,Week 8,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Week 9,"September 5, 2022",1️⃣
12909,Weight,Weight,3,Brent,Brent,9/5/2022,Team 3,Team 3,Week 8,Week 8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12910,Weight,Weight,-6,Ginn,Ginn,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,-6,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12911,Weight,Weight,-20,Oki,Oki,9/5/2022,Team 3,Team 3,Week 8,Week 8,0,0,-20,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12912,Weight,Weight,-8,CSlats,CSlats,9/5/2022,Team 1,Team 1,Week 8,Week 8,-8,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,Week 9,"September 5, 2022",1️⃣
12913,Weight,Weight,16,Ty,Ty,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12914,Weight,Weight,10,Sooper,Sooper,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12915,Weight,Weight,14,Weech,Weech,9/5/2022,Team 1,Team 1,Week 8,Week 8,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,Week 9,"September 5, 2022",1️⃣
12916,Run,Run,7,Ty,Ty,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12917,Run,Run,-7,Ty,Ty,9/5/2022,Team 2,Team 2,Week 8,Week 8,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12918,Run,Run,7,Ty,Ty,9/5/2022,Team 2,Team 2,Week 9,Week 9,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12919,Exercise,Exercise,6,Brent,Brent,9/5/2022,Team 3,Team 3,Week 9,Week 9,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12920,Exercise,Exercise,6,Oki,Oki,9/5/2022,Team 3,Team 3,Week 9,Week 9,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12921,Exercise,Exercise,8,Ginn,Ginn,9/5/2022,Team 2,Team 2,Week 9,Week 9,0,8,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12922,Food,Food,4,Brent,Brent,9/5/2022,Team 3,Team 3,Week 9,Week 9,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12923,Walking,Walking,1,Brent,Brent,9/5/2022,Team 3,Team 3,Week 9,Week 9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12924,Booze,Booze,2,Sooper,Sooper,9/5/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12925,Food,Food,2,Sooper,Sooper,9/5/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 5, 2022",2️⃣
12926,Booze,Booze,2,Bill,Bill,9/5/2022,Team 3,Team 3,Week 8,Week 8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12927,Booze,Booze,-2,Bill,Bill,9/5/2022,Team 3,Team 3,Week 8,Week 8,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12928,Booze,Booze,2,Bill,Bill,9/5/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12929,Booze,Booze,2,Oki,Oki,9/5/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 5, 2022",3️⃣
12930,Walking,Walking,1,Ty,Ty,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12931,Exercise,Exercise,5,Bobby,Bobby,9/6/2022,Team 1,Team 1,Week 9,Week 9,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Week 9,"September 6, 2022",1️⃣
12932,Booze,Booze,2,Ginn,Ginn,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12933,Exercise,Exercise,7,Bobby,Bobby,9/6/2022,Team 1,Team 1,Week 9,Week 9,7,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Week 9,"September 6, 2022",1️⃣
12934,Run,Run,12,Ty,Ty,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,12,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12935,Run,Run,4,Ginn,Ginn,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12936,Exercise,Exercise,7,Brent,Brent,9/6/2022,Team 3,Team 3,Week 9,Week 9,0,0,7,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Week 9,"September 6, 2022",3️⃣
12937,Exercise,Exercise,6,Bill,Bill,9/6/2022,Team 3,Team 3,Week 9,Week 9,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Week 9,"September 6, 2022",3️⃣
12938,Food,Food,4,Bill,Bill,9/6/2022,Team 3,Team 3,Week 9,Week 9,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 6, 2022",3️⃣
12939,Booze,Booze,2,Bill,Bill,9/6/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",3️⃣
12940,Food,Food,4,Brent,Brent,9/6/2022,Team 3,Team 3,Week 9,Week 9,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 6, 2022",3️⃣
12941,Booze,Booze,2,Sooper,Sooper,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12942,Food,Food,2,Sooper,Sooper,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12943,Booze,Booze,2,Oki,Oki,9/6/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",3️⃣
12944,Booze,Booze,2,Ginn,Ginn,9/6/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",2️⃣
12945,Booze,Booze,2,CSlats,CSlats,9/6/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",1️⃣
12946,Food,Food,2,CSlats,CSlats,9/6/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 6, 2022",1️⃣
12947,Exercise,Exercise,5,CSlats,CSlats,9/6/2022,Team 1,Team 1,Week 9,Week 9,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Week 9,"September 6, 2022",1️⃣
12948,Walking,Walking,3,Ty,Ty,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12949,Food,Food,2,Ty,Ty,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12950,Booze,Booze,2,Ty,Ty,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12951,Walking,Walking,2,Weech,Weech,9/7/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",1️⃣
12952,Sport,Sport,3,Sooper,Sooper,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12953,Exercise,Exercise,5,Oki,Oki,9/7/2022,Team 3,Team 3,Week 9,Week 9,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Week 9,"September 7, 2022",3️⃣
12954,Sport,Sport,1,Sooper,Sooper,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12955,Exercise,Exercise,6,Ginn,Ginn,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12956,Food,Food,4,Oki,Oki,9/7/2022,Team 3,Team 3,Week 9,Week 9,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 7, 2022",3️⃣
12957,Booze,Booze,2,Oki,Oki,9/7/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",3️⃣
12958,Booze,Booze,2,Bobby,Bobby,9/7/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",1️⃣
12959,Food,Food,4,Bobby,Bobby,9/7/2022,Team 1,Team 1,Week 9,Week 9,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 7, 2022",1️⃣
12960,Exercise,Exercise,5,Bobby,Bobby,9/7/2022,Team 1,Team 1,Week 9,Week 9,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Week 9,"September 7, 2022",1️⃣
12961,Booze,Booze,2,Ginn,Ginn,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12962,Food,Food,4,Ginn,Ginn,9/7/2022,Team 2,Team 2,Week 9,Week 9,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 7, 2022",2️⃣
12963,Walking,Walking,2,Weech,Weech,9/7/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 7, 2022",1️⃣
12964,Sport,Sport,3,Weech,Weech,9/7/2022,Team 1,Team 1,Week 9,Week 9,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Week 9,"September 7, 2022",1️⃣
12965,Booze,Booze,2,Ty,Ty,9/8/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",2️⃣
12966,Food,Food,2,Ty,Ty,9/8/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",2️⃣
12967,Food,Food,4,Brent,Brent,9/8/2022,Team 3,Team 3,Week 9,Week 9,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 8, 2022",3️⃣
12968,Walking,Walking,1,Brent,Brent,9/8/2022,Team 3,Team 3,Week 9,Week 9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Week 9,"September 8, 2022",3️⃣
12969,Run,Run,5,Bobby,Bobby,9/8/2022,Team 1,Team 1,Week 9,Week 9,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Week 9,"September 8, 2022",1️⃣
12970,Booze,Booze,2,CSlats,CSlats,9/8/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",1️⃣
12971,Food,Food,2,CSlats,CSlats,9/8/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",1️⃣
12972,Booze,Booze,2,Bill,Bill,9/8/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",3️⃣
12973,Exercise,Exercise,6,Brent,Brent,9/8/2022,Team 3,Team 3,Week 9,Week 9,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Week 9,"September 8, 2022",3️⃣
12974,Food,Food,4,Ginn,Ginn,9/8/2022,Team 2,Team 2,Week 9,Week 9,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 8, 2022",2️⃣
12975,Booze,Booze,2,Sooper,Sooper,9/8/2022,Team 2,Team 2,Week 9,Week 9,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",2️⃣
12976,Booze,Booze,2,CSlats,CSlats,9/8/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",1️⃣
12977,Food,Food,2,CSlats,CSlats,9/8/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 8, 2022",1️⃣
12978,Exercise,Exercise,5,CSlats,CSlats,9/8/2022,Team 1,Team 1,Week 9,Week 9,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Week 9,"September 8, 2022",1️⃣
12979,Walking,Walking,1,Ty,Ty,9/8/2022,Team 2,Team 2,Week 9,Week 9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Week 9,"September 8, 2022",2️⃣
12980,Food,Food,4,Bobby,Bobby,9/9/2022,Team 1,Team 1,Week 9,Week 9,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 9, 2022",1️⃣
12981,Walking,Walking,2,Weech,Weech,9/9/2022,Team 1,Team 1,Week 9,Week 9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 9, 2022",1️⃣
12982,Food,Food,4,Bill,Bill,9/9/2022,Team 3,Team 3,Week 9,Week 9,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Week 9,"September 9, 2022",3️⃣
12983,Booze,Booze,2,Bill,Bill,9/9/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 9, 2022",3️⃣
12984,Booze,Booze,2,Oki,Oki,9/9/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 9, 2022",3️⃣
12985,Food,Food,2,Brent,Brent,9/9/2022,Team 3,Team 3,Week 9,Week 9,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Week 9,"September 9, 2022",3️⃣
